mukey,FirstOfslopegradwta,FirstOfbrockdepmin,SumOfksat_weight1,SumOfsand_weight1,SumOfsilt_weight1,SumOfclay_weight1,SumOffieldcap_weight1,SumOfwiltpt_weight1,SumOfmaxdepth_weight,texture,texdesc,texcl
277776,1,,8.09812,61.713,29.7085,5.3985,14.09782991,5.946699944,100,GR-SL,Gravelly sandy loam,Sandy loam
277777,5.800000191,,8.186023,62.00584005,29.47326002,5.280899995,14.00144991,5.892969945,100,GR-SL,Gravelly sandy loam,Sandy loam
277778,1.299999952,,11.46452023,63.3177,28.3149,5.2474,13.83751993,5.756949951,100,GR-SL,Gravelly sandy loam,Sandy loam
277779,5.800000191,,8.80928644,62.25292002,29.27458001,5.292499998,13.96058991,5.849609945,100,GR-SL,Gravelly sandy loam,Sandy loam
277780,2,,49.98549973,71.8310006,25.57900015,2.59,9.437999916,2.651999909,100,FSL,Fine sandy loam,Fine sandy loam
277782,12,0,17.15699975,60.57055571,33.07388886,6.355555556,13.18246602,5.508888941,73.77777778,VFSL,Very fine sandy loam,Very fine sandy loam
277783,28.20000076,0,17.15699975,60.57055571,33.07388886,6.355555556,13.18246602,5.508888941,73.77777778,VFSL,Very fine sandy loam,Very fine sandy loam
277784,1,,9.170000076,21.4800005,69.72000198,8.8,22.6,7.269999981,100,SIL,Silt loam,Silt loam
277785,1.100000024,,79.06699974,71.96179995,10.77594999,2.11225,15.35014999,5.350900089,100,GR-COS,Gravelly coarse sand,Coarse sand
277786,2,,2.929700025,15.22,49.88,34.9,30.53000034,19.1770002,100,SIC,Silty clay,Silty clay
277787,6,,5.292500048,71.26400024,23.08600006,5.65,12.00600028,5.104999921,100,GR-LS,Gravelly loamy sand,Loamy sand
277788,6,,5.292500048,71.26400024,23.08600006,5.65,12.00600028,5.104999921,100,GR-LS,Gravelly loamy sand,Loamy sand
277789,12,,5.292500048,71.26400024,23.08600006,5.65,12.00600028,5.104999921,100,GR-LS,Gravelly loamy sand,Loamy sand
277790,2,,88.07249775,107.5659993,18.24399982,3.19,10.23300011,3.423000023,100,GR-LS,Gravelly loamy sand,Loamy sand
277791,6,,88.07249775,107.5659993,18.24399982,3.19,10.23300011,3.423000023,100,GR-LS,Gravelly loamy sand,Loamy sand
277792,1,,91.73999786,81.39999962,16.9749999,1.625,9.150000095,2.774999976,100,LFS,Loamy fine sand,Loamy fine sand
277793,0.899999976,,25.94143,15.8475,3.36625,0.43625,44.47384992,12.47140023,100,MUCK,Muck,
277796,1,,59.15599762,81.987,15.076,3.937,12.04380003,4.265099996,100,GRV-S,Very gravelly sand,Sand
277797,6,,6.209000042,58.725,31.275,10,16.41699995,7.188000011,100,GRV-FSL,Very gravelly fine sandy loam,Fine sandy loam
277798,12,,6.209000042,58.725,31.275,10,16.41699995,7.188000011,100,GRV-FSL,Very gravelly fine sandy loam,Fine sandy loam
277799,6,,6.209000042,58.725,31.275,10,16.41699995,7.188000011,100,GRV-FSL,Very gravelly fine sandy loam,Fine sandy loam
277800,12,,6.209000042,58.725,31.275,10,16.41699995,7.188000011,100,GRV-FSL,Very gravelly fine sandy loam,Fine sandy loam
277801,6,,6.209000042,58.725,31.275,10,16.41699995,7.188000011,100,GRV-FSL,Very gravelly fine sandy loam,Fine sandy loam
277802,12,,6.209000042,58.725,31.275,10,16.41699995,7.188000011,100,GRV-FSL,Very gravelly fine sandy loam,Fine sandy loam
277803,1.100000024,,11.4973885,55.7878,31.3217,6.9805,16.91451987,7.036539937,100,FSL,Fine sandy loam,Fine sandy loam
277804,2.900000095,,108.33648,85.17825,11.1775,0.84425,8.305349878,2.496449975,100,LS,Loamy sand,Loamy sand
277805,3.299999952,,114.27296,84.803,11.2755,0.8715,8.221849886,2.479599978,100,LS,Loamy sand,Loamy sand
277806,9.899999619,,114.27296,83.6555,12.2955,0.999,10.18109993,3.435849943,100,LS,Loamy sand,Loamy sand
277807,20,,106.73648,84.80884999,11.40415001,0.836999999,8.233099894,2.48614998,100,LS,Loamy sand,Loamy sand
277808,2,,91.73999786,88.83400131,9.801000328,1.365,8.163999987,1.954999971,100,S,Sand,Sand
277809,6,,91.73999786,88.83400131,9.801000328,1.365,8.163999987,1.954999971,100,S,Sand,Sand
277810,12,,91.73999786,88.83400131,9.801000328,1.365,8.163999987,1.954999971,100,S,Sand,Sand
277811,5.300000191,,56.12952761,62.1048763,31.64056707,10.3545567,15.52925876,7.031059279,99.85,LS,Loamy sand,Loamy sand
277812,2,,23.29000092,24.78999924,66.84499695,8.365,24.60199984,9.001999865,100,SIL,Silt loam,Silt loam
277813,2,,7.692992,61.14315,31.93795,6.8889,14.19539998,5.922800031,100,FSL,Fine sandy loam,Fine sandy loam
277814,5.699999809,,7.285456,61.2784,31.8608,6.8608,14.24627999,5.958360015,100,FSL,Fine sandy loam,Fine sandy loam
277815,11.5,,7.580988,61.1214,31.944,6.9346,14.25153999,5.958820029,100,FSL,Fine sandy loam,Fine sandy loam
277816,5.800000191,,12.8640025,58.458,30.298,6.494,16.16315004,7.659249961,100,FSL,Fine sandy loam,Fine sandy loam
277817,11.69999981,,12.9440215,58.3664,30.3188,6.5248,16.22181004,7.70678996,100,FSL,Fine sandy loam,Fine sandy loam
277818,4.900000095,,12.120724,58.3164,30.3168,6.5268,16.14425998,7.509559946,100,FSL,Fine sandy loam,Fine sandy loam
277819,11.39999962,,12.584312,58.09755,30.41775,6.5847,16.41312004,7.849689961,100,FSL,Fine sandy loam,Fine sandy loam
277820,15.30000019,,12.756511,58.209,30.3492,6.5718,16.36362005,7.813269959,100,FSL,Fine sandy loam,Fine sandy loam
277828,5.800000191,,36.50434,64.80035939,24.0739399,3.825700042,13.73274009,5.361119987,100,GR-LS,Gravelly loamy sand,Loamy sand
277830,25,,35.68138439,65.36703449,25.29030135,4.114858581,13.12300986,5.605925346,97.64,GR-LS,Gravelly loamy sand,Loamy sand
278816,1.899999976,,69.78688791,70.84035,27.4545,3.04515,11.28954964,3.439999956,100,LFS,Loamy fine sand,Loamy fine sand
278817,5,,77.40147999,72.82769001,27.36755001,2.914759999,11.18046963,3.373139957,100,LFS,Loamy fine sand,Loamy fine sand
278818,11,,69.565,72.82740002,27.87375001,3.048849998,11.34334964,3.444799959,100,LFS,Loamy fine sand,Loamy fine sand
278819,20,,66.595,69.02850005,32.15974989,3.461749988,11.48244963,3.424949959,100,LFS,Loamy fine sand,Loamy fine sand
278820,1.899999976,,27.86895405,71.0102,23.1285,5.8613,15.77310991,5.821809984,100,FSL,Fine sandy loam,Fine sandy loam
278821,0,,7.869120203,9.92,67.778,11.002,28.00839989,10.36608984,100,SIL,Silt loam,Silt loam
278822,0.100000001,,88.47196189,75.536,14.4382,2.1858,13.57964015,5.02742991,100,FS,Fine sand,Fine sand
278823,0.200000003,,9.101998167,12.461,72.0114,14.2476,25.57619003,10.10214973,100,SIL,Silt loam,Silt loam
278824,0.5,,7.760000229,31,61,8,21.70500011,6.168750012,100,SIL,Silt loam,Silt loam
278831,2,,11.35678416,31.3501,58.0778,10.5921,22.15376029,8.42460991,100,VFSL,Very fine sandy loam,Very fine sandy loam
278832,1,,59.15599762,81.987,15.076,3.937,12.04380003,4.265099996,100,GRV-S,Very gravelly sand,Sand
278833,0.899999976,,25.94143,15.8475,3.36625,0.43625,44.47384992,12.47140023,100,MUCK,Muck,
278834,0.200000003,,16.49143,6.3975,2.52625,0.22625,52.59634943,8.764149849,100,MUCK,Muck,
278837,2,,9.812660187,50.326,44.081,5.593,17.01049999,4.951400066,100,SIL,Silt loam,Silt loam
278838,2,,9.928480211,37.25,55.249,7.501,20.80040019,6.15570003,100,SIL,Silt loam,Silt loam
278839,2,,8.17053222,48.7324,45.693,5.5746,17.08594001,4.837480072,100,SIL,Silt loam,Silt loam
278840,2,,30.90207584,70.0815,24.5177,5.4008,15.40212977,5.826390003,100,SL,Sandy loam,Sandy loam
278841,44.09999847,38,20.15636411,55.45474737,27.90141053,5.012263158,16.97200209,8.706364374,69.76,SL,Sandy loam,Sandy loam
278843,5.900000095,,4.5978026,31.1175,57.7233,11.0092,20.52164996,7.966989886,100,CN-SIL,Channery silt loam,Silt loam
278844,11.5,,4.576125494,31.251,57.5988,11.0002,20.61131996,8.006559887,100,CN-SIL,Channery silt loam,Silt loam
278845,19.20000076,,5.198737704,31.2802,57.6656,11.0342,20.42467995,7.925079881,100,CN-SIL,Channery silt loam,Silt loam
278846,5.900000095,,4.95844852,31.72604737,57.04774737,10.77883684,20.35574522,7.887837262,99.28,CN-SIL,Channery silt loam,Silt loam
278847,11.5,,4.772017594,31.556,57.245,10.949,20.63819996,8.019449892,100,CN-SIL,Channery silt loam,Silt loam
278848,19.79999924,,5.952332594,32.2804,56.575,10.6246,19.87363996,7.691609908,100,CN-SIL,Channery silt loam,Silt loam
278849,35,,5.931157693,32.2312,56.6386,10.6102,19.80937997,7.663679908,100,CN-SIL,Channery silt loam,Silt loam
278852,12,38,20.62192736,52.15564323,26.10418667,4.765041321,17.77234161,9.497612103,59.92,CB-FSL,Cobbly fine sandy loam,Fine sandy loam
278856,5.900000095,48,16.81191027,51.4154619,35.36694762,4.913780952,16.14983401,5.965760868,78.2,FSL,Fine sandy loam,Fine sandy loam
278857,11.89999962,48,17.48809516,51.61106548,35.31122857,5.001753571,16.15022746,5.939883474,76.4,FSL,Fine sandy loam,Fine sandy loam
278858,20,48,16.49468522,51.42661071,35.18770952,5.53925119,16.61573673,6.216001069,72,FSL,Fine sandy loam,Fine sandy loam
278859,45,48,17.35092522,51.48861071,35.04650952,5.49845119,16.58225672,6.193801069,72,FSL,Fine sandy loam,Fine sandy loam
278860,5,43,20.77017083,53.14815072,36.91287209,6.598500997,16.59068713,5.881734236,73.9,ST-SL,Stony sandy loam,Sandy loam
278861,12,43,20.71842356,52.79760044,36.95776744,6.535108306,16.23826434,5.692277239,69.25,ST-SL,Stony sandy loam,Sandy loam
278862,20,43,22.03679232,53.39505338,36.39497674,6.262350831,15.80779376,5.553387424,73.35,ST-SL,Stony sandy loam,Sandy loam
278863,38.70000076,43,22.39036378,54.03061528,36.53597674,6.304836545,16.0557328,5.668158376,75.15,ST-SL,Stony sandy loam,Sandy loam
278864,12,43,17.34218021,51.2402062,38.54724419,7.229216279,17.23197177,5.987420826,58.2,ST-L,Stony loam,Loam
278866,5.900000095,48,11.97114589,39.16150175,44.36218509,6.416225439,16.35855724,5.948157567,68.8,CN-SIL,Channery silt loam,Silt loam
278869,11.89999962,48,12.13897219,39.34000175,44.15588509,6.344025439,16.24844724,5.901307573,68.8,CN-SIL,Channery silt loam,Silt loam
278870,41,48,12.44574962,39.12036842,44.42936842,6.331842105,16.13588808,5.827393398,66.2,CN-SIL,Channery silt loam,Silt loam
278871,20,48,12.95120371,39.32398596,44.2280193,6.228696491,15.97214633,5.741554278,64.36,CN-SIL,Channery silt loam,Silt loam
278872,12,0,13.168452,34.56618772,40.37925439,5.70017193,13.88625623,4.916679368,51.08,CNV-SIL,Very channery silt loam,Silt loam
278873,6,79,14.73656283,33.84405382,49.60475971,7.829997688,18.65549287,6.127521084,89.16,CN-SIL,Channery silt loam,Silt loam
278874,2,,8.485292219,13.275,72.234,14.251,25.83800001,10.60223973,100,SIL,Silt loam,Silt loam
278875,5.599999905,,7.733524219,12.7174,73.009,14.3736,26.03894001,10.70341973,100,SIL,Silt loam,Silt loam
278876,2,,9.11962422,20.7336,65.1418,12.2646,22.81481992,8.566239834,100,VFSL,Very fine sandy loam,Very fine sandy loam
278877,6,,11.349301,57.81825263,33.39692105,8.784826316,14.03601374,6.56169202,99.76,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278878,11.80000019,,10.239703,58.23337787,33.11108316,8.655538949,14.0341911,6.55413623,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278879,11.69999981,,13.52703183,55.27126316,32.576,8.074315789,15.98037141,7.261476882,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278880,20,,15.04996819,61.3604103,31.86742688,6.208556999,13.24088985,5.279681077,98.64,FSL,Fine sandy loam,Fine sandy loam
278881,6,,10.45082021,22.898,63.2245,11.8275,22.24984992,8.343599843,100,VFSL,Very fine sandy loam,Very fine sandy loam
278882,43.09999847,,9.885226002,13.5958,68.8237,13.6505,25.37891956,9.214929779,100,SIL,Silt loam,Silt loam
278883,2,,28.11828571,73.1635,52.766,7.1905,20.51634988,7.126629875,100,FSL,Fine sandy loam,Fine sandy loam
278887,5.800000191,,23.13596968,70.793,55.6595,8.1475,21.75039984,7.774049865,100,FSL,Fine sandy loam,Fine sandy loam
278889,6,,12.95493995,56.399,53.502,6.899,18.34980005,6.284249999,100,SIL,Silt loam,Silt loam
278890,2,,17.96221002,53.7462,53.4271,7.3367,18.38853004,6.43107999,100,SIL,Silt loam,Silt loam
278891,5,,77.335,94.63399909,33.37710044,3.23889996,12.76809999,3.795249941,100,SR- LS LFS,Stratified loamy sand to loamy fine sand,Loamy sand
278892,1,,77.365,92.82299909,32.86910044,3.20789996,12.68464998,3.806999941,100,SR- LS LFS,Stratified loamy sand to loamy fine sand,Loamy sand
278893,6,,30.50899987,60.775,32.133,4.392,12.84769991,4.585500028,100,GR-SL,Gravelly sandy loam,Sandy loam
278894,12,,31.02774787,60.11173333,32.26546667,4.256133333,13.00471323,4.612383354,98.88,GR-SL,Gravelly sandy loam,Sandy loam
278895,20,,30.87953416,60.3012381,32.22761905,4.294952381,12.95985228,4.604702404,99.2,GR-SL,Gravelly sandy loam,Sandy loam
278897,10,,10.545193,65.49166006,29.59304003,4.915299998,13.15182014,4.724480025,100,FSL,Fine sandy loam,Fine sandy loam
278898,4.900000095,,10.545193,65.64636108,29.54459068,4.809049863,13.01156993,4.603779944,100,FSL,Fine sandy loam,Fine sandy loam
278900,12,,15.190102,61.62321006,28.68959003,4.767199998,15.34974016,6.566759967,100,FSL,Fine sandy loam,Fine sandy loam
278901,5,,15.190102,61.62321006,28.68959003,4.767199998,15.34974016,6.566759967,100,FSL,Fine sandy loam,Fine sandy loam
278903,2,,98.50730786,85.18585997,13.42235,1.73179,9.066929885,2.307659995,100,LFS,Loamy fine sand,Loamy fine sand
278904,6,,11.4949959,40.73207895,47.03957895,7.649394737,16.92294216,6.438179055,98.8,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
278905,12,,11.4949959,40.73207895,47.03957895,7.649394737,16.92294216,6.438179055,98.8,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
278906,19.60000038,,11.4949959,40.73207895,47.03957895,7.649394737,16.92294216,6.438179055,98.8,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
278907,7.900000095,,11.4949959,40.73207895,47.03957895,7.649394737,16.92294216,6.438179055,98.8,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
278910,19.60000038,,7.878637,61.3396,31.8226,6.8378,14.0069699,5.774029929,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278914,6,,36.78451993,71.06284933,22.07264983,4.3645,11.92254999,4.418299976,100,CB-SL,Cobbly sandy loam,Sandy loam
278915,12,,37.89220994,71.32004929,22.05544982,4.2745,11.80704998,4.340099971,100,CB-SL,Cobbly sandy loam,Sandy loam
278916,20,,39.43652995,70.94659929,22.60889982,4.2945,11.72989997,4.28029997,100,CB-SL,Cobbly sandy loam,Sandy loam
278917,11.60000038,,7.707934,61.3363,31.8252,6.8385,14.0289099,5.787729929,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278918,5.800000191,,7.356142,61.3993,31.7956,6.8051,13.83471003,5.572369844,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278919,19.60000038,,12.1133305,58.219,30.3496,6.5714,16.37025998,7.814769857,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278920,11.5,,12.221731,58.3206,30.3292,6.5402,16.28262998,7.748739862,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278921,5.699999809,,11.904292,58.3006,30.3284,6.541,16.33654998,7.784279863,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278923,11.39999962,,12.584312,58.09755,30.41775,6.5847,16.41312004,7.849689961,100,FSL,Fine sandy loam,Fine sandy loam
278924,6,,86.26319261,70.56055917,22.29583979,2.3836,9.265220002,3.431540101,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
278925,12,,85.28147259,71.08205917,21.78583979,2.2721,9.264020007,3.445140098,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
278926,20,,83.43842057,70.6269492,22.3770498,2.496,9.355150001,3.456300095,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
278927,6,,84.44932859,70.93708918,21.92740979,2.3255,9.299860009,3.460140096,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
278928,11.89999962,,84.44932859,70.93708918,21.92740979,2.3255,9.299860009,3.460140096,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
278929,20,,85.71784061,71.23079915,21.79569979,2.2735,9.170700006,3.388400098,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
278930,4.900000095,,12.120724,58.3164,30.3168,6.5268,16.14425998,7.509559946,100,FSL,Fine sandy loam,Fine sandy loam
278931,11.5,,7.580988,61.1214,31.944,6.9346,14.25153999,5.958820029,100,FSL,Fine sandy loam,Fine sandy loam
278932,5.699999809,,7.285456,61.2784,31.8608,6.8608,14.24627999,5.958360015,100,FSL,Fine sandy loam,Fine sandy loam
278933,11.5,,17.95310983,65.85274995,23.36024999,5.837,14.08560012,5.768500038,100,ST-FSL,Stony fine sandy loam,Fine sandy loam
278934,5.599999905,,17.26459985,64.24184996,24.98514999,6.073,14.32120013,5.822250027,100,ST-FSL,Stony fine sandy loam,Fine sandy loam
278935,5.599999905,,17.26459985,64.24184996,24.98514999,6.073,14.32120013,5.822250027,100,ST-FSL,Stony fine sandy loam,Fine sandy loam
278936,2,,14.49970785,64.03061995,24.92977999,6.3796,14.49488014,5.906160034,100,ST-FSL,Stony fine sandy loam,Fine sandy loam
278937,11.5,,4.829305619,32.0645,56.4865,11.449,22.23104991,8.708749878,100,L,Loam,Loam
278938,5.800000191,,5.06048922,32.4515,56.0267,11.4218,22.36502991,8.768189883,100,L,Loam,Loam
278940,20,,8.274347411,60.13799048,30.12489524,9.176161905,16.49080167,7.778762034,99.36,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278941,11.19999981,,7.68968569,59.92489524,30.49024762,8.754380952,16.23658074,7.555721067,99.68,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278942,5.800000191,,7.379447695,59.99509524,30.22984762,8.924580952,16.39978075,7.674541071,99.68,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278943,11.19999981,,7.68968569,59.92489524,30.49024762,8.754380952,16.23658074,7.555721067,99.68,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278944,5.800000191,,7.379447695,59.99509524,30.22984762,8.924580952,16.39978075,7.674541071,99.68,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
278951,20,,37.25936367,66.05022559,25.00114986,4.011781631,12.74013325,5.323273661,98.56,GR-LS,Gravelly loamy sand,Loamy sand
278952,11.89999962,,37.41407125,65.43978371,25.0771686,3.902421921,13.12235198,5.355460603,98.92,GR-LS,Gravelly loamy sand,Loamy sand
278953,5.900000095,,38.13907,66.42055945,23.77326993,3.626170038,13.0503501,5.216309984,100,GR-LS,Gravelly loamy sand,Loamy sand
278954,20,,48.00527006,61.78399991,30.79839998,5.7276,12.16188993,4.524780048,100,FSL,Fine sandy loam,Fine sandy loam
278955,12,,29.01752,68.90355921,26.76953993,4.32690004,11.46399983,4.305240086,100,GR-LS,Gravelly loamy sand,Loamy sand
278956,5,,28.247125,68.53489926,26.65619995,4.168900036,11.62919983,4.273850085,100,GR-LS,Gravelly loamy sand,Loamy sand
278960,0.200000003,,8.825440219,32.062,59.3825,8.0555,21.61540005,6.311199997,100,SIL,Silt loam,Silt loam
278961,2.200000048,,417.9290775,91.27117347,7.10744898,1.509132653,1.66565306,0.364561236,100,GRX-S,Extremely gravelly sand,Sand
278962,1.799999952,,132.37,136.3,37.07636364,3.350909091,19.47772736,5.268181695,100,SR- LVFS FSL,Stratified loamy very fine sand to fine sandy loam,Fine sandy loam
278963,1.299999952,,58.346,65.782,27.352,5.616,12.64865012,5.140249958,100,FSL,Fine sandy loam,Fine sandy loam
278964,1.799999952,,127.25905,129.5889583,37.13166667,3.654375,18.87845841,5.235999894,100,SR- LVFS FSL,Stratified loamy very fine sand to fine sandy loam,Fine sandy loam
278965,1,,180,96.64,2.28,1.08,0.939999976,0.116000002,100,SR- CBX-LS,Stratified extremely cobbly loamy sand,Loamy sand
278966,15,0,,,,,,,0,,,
278967,1,,11.94652595,9.627300032,13.42110001,2.7816,46.49739113,13.86516974,100,MUCK,Muck,
278968,1,,144.09048,111.9118904,23.4559502,3.822159964,11.27161002,3.672140055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
278969,5,,144.34248,112.0711104,23.2930502,3.795839964,11.18909002,3.661660056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
278970,10,,144.84648,112.3895504,22.96725021,3.743199964,11.02405002,3.640700056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
278971,20,,146.36906,108.3349004,23.1390002,3.726099966,10.5225,3.430600055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,Sand
278978,3.700000048,,14.85774297,41.32340001,28.1616,4.575,25.74529995,8.797790172,100,FSL,Fine sandy loam,Fine sandy loam
278981,19.79999924,41,26.78339668,59.00596855,28.81888049,5.534303723,14.72911501,6.742518188,81.75,GR-LS,Gravelly loamy sand,Loamy sand
278982,11.80000019,41,27.09338128,58.81800719,28.62990732,5.518850578,14.97902461,6.952635155,80,GR-LS,Gravelly loamy sand,Loamy sand
278983,6,41,25.77016717,58.16597246,29.10799732,5.725426892,15.12661722,7.058439887,78.8,GR-LS,Gravelly loamy sand,Loamy sand
278984,12,84,35.41690289,58.15423144,31.58245305,3.52376257,15.14423287,6.906336172,85.63265306,FSL,Fine sandy loam,Fine sandy loam
278986,20,71,14.20183871,53.35135585,33.49028175,2.933549173,17.99152082,7.002712587,86.24,FSL,Fine sandy loam,Fine sandy loam
278987,12,71,14.40905451,53.8185602,33.04666871,2.84517526,17.86438908,6.942695196,86.78,FSL,Fine sandy loam,Fine sandy loam
278989,12,36,18.08018238,51.92032389,35.53470169,3.942593657,19.07707404,9.392604702,60.8,FSL,Fine sandy loam,Fine sandy loam
278990,20,84,24.49000221,55.60895,33.67323333,4.467816667,14.39124815,5.176316634,88.2,GR-SL,Gravelly sandy loam,Sandy loam
278991,12,84,25.78712428,56.57010943,33.92649832,4.259284512,14.21166902,5.056506716,91.71717172,GR-SL,Gravelly sandy loam,Sandy loam
278992,6,84,25.52925304,56.00440833,33.58723333,4.216691667,14.06955233,5.005941648,90.8,GR-SL,Gravelly sandy loam,Sandy loam
278994,6,84,36.45939722,58.51798425,31.35034876,3.500957582,14.93369092,6.785587871,86.93877551,FSL,Fine sandy loam,Fine sandy loam
278995,6,36,22.23242899,53.42867015,34.59242918,3.800329373,17.74484807,8.36266708,69.6,FSL,Fine sandy loam,Fine sandy loam
278996,45,84,37.59019219,58.90308479,31.0810935,3.511733224,14.9955321,6.989250521,86.26262626,FSL,Fine sandy loam,Fine sandy loam
278997,20,84,37.78341573,58.99490441,31.01863139,3.5131892,14.98687378,7.004762796,86.28571429,FSL,Fine sandy loam,Fine sandy loam
278998,11.80000019,36,22.32349943,53.63124791,34.44920697,3.797640484,17.57001696,8.205803747,70.88,FSL,Fine sandy loam,Fine sandy loam
279000,41.79999924,36,22.31109499,53.53327015,34.53812918,3.800029373,17.73736807,8.35675708,69.6,FSL,Fine sandy loam,Fine sandy loam
279002,20,36,22.8984542,53.49726004,34.61540755,3.706881377,17.12527883,7.690571366,73.89473684,FSL,Fine sandy loam,Fine sandy loam
279003,20,76,11.69822584,41.66079825,46.06171491,6.937574561,16.97965763,6.323677463,87.8,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
279004,12,76,11.69822584,41.66079825,46.06171491,6.937574561,16.97965763,6.323677463,87.8,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
279005,6,76,11.73871807,41.8841193,45.79358596,6.936329825,16.86559304,6.306951035,90.56,CN-VFSL,Channery very fine sandy loam,Very fine sandy loam
279006,12,0,12.32762748,28.03925977,43.58319207,7.156166758,14.45671602,4.913131618,51.7,CNV-SIL,Very channery silt loam,Silt loam
279007,45,46,12.63237955,29.17537479,44.36720721,7.625827463,16.45721613,5.506071117,67.65,FLV-SIL,Very flaggy silt loam,Silt loam
279008,5.800000191,,10.95200986,59.375,34.518,5.707,13.95339999,5.419200048,100,SL,Sandy loam,Sandy loam
279009,11.5,,11.17433043,59.09074286,34.57477143,5.648771429,14.02069141,5.430721474,99.52,SL,Sandy loam,Sandy loam
279010,20,,11.63299985,59.4845,34.9236,5.5019,13.73424002,5.219000048,100,SL,Sandy loam,Sandy loam
279011,5.800000191,,10.95200986,59.375,34.518,5.707,13.95339999,5.419200048,100,SL,Sandy loam,Sandy loam
279012,11.5,,11.17433043,59.09074286,34.57477143,5.648771429,14.02069141,5.430721474,99.52,SL,Sandy loam,Sandy loam
279013,20,,11.63299985,59.4845,34.9236,5.5019,13.73424002,5.219000048,100,SL,Sandy loam,Sandy loam
279014,20,46,13.56660365,30.97867859,47.92669455,8.014302146,17.50765787,5.689481751,71.5,FLV-SIL,Very flaggy silt loam,Silt loam
279015,12,46,13.35002708,30.58939207,47.30775685,8.019774573,16.89175228,5.625752536,65.54,FLV-SIL,Very flaggy silt loam,Silt loam
279016,6,46,13.46415693,30.69607045,47.64527243,7.92489268,16.72185087,5.534810229,64.55,FLV-SIL,Very flaggy silt loam,Silt loam
279018,20,79,14.7798451,33.84443676,49.57158905,7.684634618,18.30065606,6.022303738,87.35,CN-SIL,Channery silt loam,Silt loam
279019,2,,114.38,114.633,20.799,2.368,12.26699987,3.58689998,100,SR- FS S,Stratified fine sand to sand,Sand
279020,6,,110.27953,109.4345,21.378,2.5875,12.3680999,3.689549992,100,SR- FS S,Stratified fine sand to sand,Sand
279021,11.89999962,79,14.75964558,33.90310886,49.4935038,7.773007595,18.8056374,6.147264753,91.65,CN-SIL,Channery silt loam,Silt loam
279022,11.10000038,,9.942612209,15.0219,70.9535,13.9746,25.45428999,10.56050973,100,SIL,Silt loam,Silt loam
279023,40,,247.9898199,83.39530026,14.02770007,2.577,6.185299956,1.698899975,100,GRV-COS,Very gravelly coarse sand,Coarse sand
279024,2,,89.89465998,86.029,11.735,2.236,9.398799855,2.546999994,100,FS,Fine sand,Fine sand
279032,24.89999962,,12.73838375,58.15072812,30.51615624,6.576240625,16.2306506,7.683736728,99.64,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
279036,2,,153.2164494,72.52180081,21.4662002,6.012,8.196800035,3.33839993,100,CNX-LS,Extremely channery loamy sand,Loamy sand
279037,6,,148.3578794,72.39220077,21.72330019,5.8845,8.422450038,3.376549938,100,CNX-LS,Extremely channery loamy sand,Loamy sand
279038,12,,153.2164494,72.52180081,21.4662002,6.012,8.196800035,3.33839993,100,CNX-LS,Extremely channery loamy sand,Loamy sand
279039,20,,153.2164494,72.52180081,21.4662002,6.012,8.196800035,3.33839993,100,CNX-LS,Extremely channery loamy sand,Loamy sand
279043,11.5,,17.95310983,65.85274995,23.36024999,5.837,14.08560012,5.768500038,100,ST-FSL,Stony fine sandy loam,Fine sandy loam
279044,11,,25.77683984,64.13,27.2565,2.5635,12.42655019,4.26445002,100,SL,Sandy loam,Sandy loam
279045,5.599999905,,25.77683984,64.13,27.2565,2.5635,12.42655019,4.26445002,100,SL,Sandy loam,Sandy loam
